island,site full name,Site ,lat_dec,lon_dec,t,temp
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/16/2018,24.49
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/17/2018,24.58
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/18/2018,24.44
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/19/2018,24.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/20/2018,24.2
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/21/2018,24.17
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/22/2018,24.18
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/23/2018,23.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/24/2018,23.6
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/25/2018,23.6
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/26/2018,23.8
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/27/2018,24.04
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/28/2018,23.95
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/29/2018,23.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/30/2018,23.54
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/31/2018,23.35
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/1/2018,23.24
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/2/2018,23.12
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/3/2018,23.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/4/2018,23.3
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/5/2018,23.12
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/6/2018,23.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/7/2018,23.28
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/8/2018,23.2
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/9/2018,23.1
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/10/2018,23.05
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/11/2018,22.98
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/12/2018,22.72
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/13/2018,22.52
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/14/2018,22.67
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/15/2018,22.82
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/16/2018,22.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/17/2018,22.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/18/2018,22.98
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/19/2018,22.75
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/20/2018,22.6
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/21/2018,22.47
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/22/2018,22.43
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/23/2018,22.43
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/24/2018,22.88
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/25/2018,22.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/26/2018,22.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/27/2018,23.47
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/28/2018,23.37
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/29/2018,23.3
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,6/30/2018,23.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/1/2018,23.37
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/2/2018,23.4
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/3/2018,23.5
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/4/2018,23.81
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/5/2018,24.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/6/2018,24.04
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/7/2018,23.64
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/8/2018,23.42
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/9/2018,23.09
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/10/2018,22.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/11/2018,22.77
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/12/2018,22.74
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/13/2018,22.67
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/14/2018,22.56
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/15/2018,22.19
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/16/2018,22.04
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/17/2018,22.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/18/2018,22.71
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/19/2018,23.17
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/20/2018,23.36
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/21/2018,23.44
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/22/2018,23.47
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/23/2018,23.11
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/24/2018,22.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/25/2018,22.55
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/26/2018,22.38
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/27/2018,22.14
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/28/2018,21.88
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/29/2018,21.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/30/2018,21.73
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,7/31/2018,21.39
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/1/2018,21.1
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/2/2018,21.46
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/3/2018,21.34
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/4/2018,21.64
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/5/2018,21.75
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/6/2018,21.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/7/2018,21.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/8/2018,21.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/9/2018,21.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/10/2018,22.23
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/11/2018,22.32
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/12/2018,22.26
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/13/2018,21.98
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/14/2018,22.22
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/15/2018,22.13
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/16/2018,22.03
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/17/2018,22.01
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/17/2017,20.17
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/18/2017,19.86
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/19/2017,19.82
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/20/2017,20.09
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/21/2017,20.06
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/22/2017,19.98
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/23/2017,19.79
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/24/2017,19.56
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/25/2017,20
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/26/2017,20.47
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/27/2017,21.3
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/28/2017,21.47
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/29/2017,21.27
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/30/2017,20.93
Floreana,La_Botella,Botel,-1.291444,-90.496583,8/31/2017,21.13
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/1/2017,21.12
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/2/2017,20.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/3/2017,20.75
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/4/2017,20.77
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/5/2017,20.83
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/6/2017,20.84
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/7/2017,20.62
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/8/2017,20.54
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/9/2017,20.27
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/10/2017,20.22
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/11/2017,20.22
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/12/2017,20.16
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/13/2017,20.18
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/14/2017,20.3
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/15/2017,20.25
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/16/2017,20.15
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/17/2017,19.83
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/18/2017,19.95
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/19/2017,19.81
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/20/2017,19.55
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/21/2017,19.34
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/22/2017,19.23
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/23/2017,19.11
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/24/2017,18.5
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/25/2017,17.69
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/26/2017,17.97
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/27/2017,18.53
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/28/2017,18.96
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/29/2017,20.99
Floreana,La_Botella,Botel,-1.291444,-90.496583,9/30/2017,21.54
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/1/2017,21.71
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/2/2017,21.37
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/3/2017,21.02
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/4/2017,22.34
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/5/2017,22.93
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/6/2017,22.8
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/7/2017,22.48
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/8/2017,22.28
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/9/2017,22.18
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/10/2017,21.81
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/11/2017,21.58
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/12/2017,20.77
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/13/2017,19.85
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/14/2017,19.85
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/15/2017,19.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/16/2017,20.34
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/17/2017,20.38
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/18/2017,20.12
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/19/2017,19.78
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/20/2017,18.97
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/21/2017,19.01
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/22/2017,19.43
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/23/2017,18.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/24/2017,18.36
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/25/2017,18.8
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/26/2017,20.16
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/27/2017,20.18
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/28/2017,20.15
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/29/2017,20.54
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/30/2017,20.71
Floreana,La_Botella,Botel,-1.291444,-90.496583,10/31/2017,20.72
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/1/2017,20.12
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/2/2017,19.61
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/3/2017,19.59
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/4/2017,19.71
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/5/2017,19.86
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/6/2017,19.65
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/7/2017,19.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/8/2017,19.6
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/9/2017,19.45
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/10/2017,19.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/11/2017,20.58
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/12/2017,21.21
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/13/2017,21.51
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/14/2017,21.83
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/15/2017,21.64
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/16/2017,21.31
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/17/2017,21.39
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/18/2017,21.46
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/19/2017,21.55
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/20/2017,21.58
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/21/2017,21.97
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/22/2017,22.24
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/23/2017,22.04
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/24/2017,21.98
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/25/2017,21.2
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/26/2017,20.83
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/27/2017,20.82
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/28/2017,20.78
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/29/2017,20.99
Floreana,La_Botella,Botel,-1.291444,-90.496583,11/30/2017,21.02
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/1/2017,21.54
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/2/2017,21.97
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/3/2017,22.36
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/4/2017,22.43
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/5/2017,22.38
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/6/2017,22.26
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/7/2017,22.17
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/8/2017,22.08
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/9/2017,22.02
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/10/2017,21.64
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/11/2017,21.57
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/12/2017,21.18
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/13/2017,20.6
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/14/2017,20.46
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/15/2017,21.03
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/16/2017,21.27
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/17/2017,21.57
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/18/2017,21.2
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/19/2017,21.4
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/20/2017,21.38
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/21/2017,21.39
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/22/2017,21.57
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/23/2017,21.64
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/24/2017,21.79
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/25/2017,21.71
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/26/2017,21.61
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/27/2017,21.41
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/28/2017,21.44
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/29/2017,21.22
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/30/2017,21.3
Floreana,La_Botella,Botel,-1.291444,-90.496583,12/31/2017,21.24
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/1/2018,21.26
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/2/2018,21.25
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/3/2018,21.41
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/4/2018,21.82
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/5/2018,22.05
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/6/2018,22.19
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/7/2018,22.47
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/8/2018,22.36
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/9/2018,22.32
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/10/2018,22.19
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/11/2018,22.15
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/12/2018,22.38
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/13/2018,22.79
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/14/2018,22.87
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/15/2018,22.91
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/16/2018,23.03
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/17/2018,23.35
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/18/2018,23.57
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/19/2018,23.67
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/20/2018,23.81
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/21/2018,23.89
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/22/2018,23.72
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/23/2018,23.6
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/24/2018,23.93
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/25/2018,24.16
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/26/2018,24.15
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/27/2018,24.13
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/28/2018,23.99
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/29/2018,23.93
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/30/2018,24.14
Floreana,La_Botella,Botel,-1.291444,-90.496583,1/31/2018,24.2
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/1/2018,24.2
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/2/2018,24.1
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/3/2018,24.08
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/4/2018,24.27
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/5/2018,23.98
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/6/2018,23.79
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/7/2018,23.94
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/8/2018,24.09
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/9/2018,24.25
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/10/2018,24.35
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/11/2018,24.51
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/12/2018,24.35
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/13/2018,24.59
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/14/2018,24.82
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/15/2018,24.26
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/16/2018,23.91
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/17/2018,25.02
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/18/2018,25.51
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/19/2018,25.94
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/20/2018,26.17
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/21/2018,26.08
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/22/2018,26.01
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/23/2018,26.29
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/24/2018,26.93
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/25/2018,27.33
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/26/2018,27.21
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/27/2018,27.07
Floreana,La_Botella,Botel,-1.291444,-90.496583,2/28/2018,26.96
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/1/2018,26.76
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/2/2018,26.15
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/3/2018,25.74
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/4/2018,25.76
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/5/2018,25.86
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/6/2018,25.93
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/7/2018,25.87
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/8/2018,25.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/9/2018,25.7
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/10/2018,25.42
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/11/2018,25.1
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/12/2018,25.1
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/13/2018,25.14
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/14/2018,25.6
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/15/2018,26.39
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/16/2018,26.99
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/17/2018,26.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/18/2018,26.62
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/19/2018,26.95
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/20/2018,26.91
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/21/2018,26.53
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/22/2018,26.29
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/23/2018,26.39
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/24/2018,26.52
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/25/2018,26.28
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/26/2018,26.03
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/27/2018,25.91
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/28/2018,25.83
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/29/2018,25.89
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/30/2018,25.99
Floreana,La_Botella,Botel,-1.291444,-90.496583,3/31/2018,26.05
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/1/2018,25.87
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/2/2018,25.65
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/3/2018,25.13
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/4/2018,24.82
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/5/2018,24.44
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/6/2018,23.98
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/7/2018,23.67
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/8/2018,23.62
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/9/2018,23.78
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/10/2018,24.05
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/11/2018,24.38
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/12/2018,24.49
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/13/2018,24.36
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/14/2018,24.24
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/15/2018,24.2
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/16/2018,24.35
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/17/2018,24.61
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/18/2018,25.21
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/19/2018,25.73
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/20/2018,25.16
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/21/2018,25.37
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/22/2018,25.83
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/23/2018,25.9
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/24/2018,25.48
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/25/2018,25.49
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/26/2018,25.51
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/27/2018,25.45
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/28/2018,25.48
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/29/2018,25.32
Floreana,La_Botella,Botel,-1.291444,-90.496583,4/30/2018,25.79
Floreana,La_Botella,Botel,-1.291444,-90.496583,5/1/2018,26.28
Floreana,La_Botella,Botel,-1.291444,-90.496583,5/2/2018,26.36
Floreana,La_Botella,Botel,-1.291444,-90.496583,5/3/2018,26.57
Floreana,La_Botella,Botel,-1.291444,-90.496583,5/4/2018,26.43
Floreana,La_Botella,Botel,-1.291444,-90.496583,5/5/2018,26.15
Floreana,La_Botella,Botel,-1.291444,-90.496583,5/6/2018,25.92
