island,site full name,Site,lat_dec,lon_dec,lat_grid,lon_grid,t,temp
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",2/24/2018,26.67125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",2/25/2018,26.7415
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",2/26/2018,26.98575
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",2/27/2018,26.95
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",2/28/2018,26.93075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/1/2018,26.5805
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/2/2018,26.1535
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/3/2018,25.953
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/4/2018,25.83475
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/5/2018,25.9495
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/6/2018,26.18475
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/7/2018,26.36
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/8/2018,26.1145
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/9/2018,25.97125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/10/2018,25.0695
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/11/2018,24.792
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/12/2018,25.0115
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/13/2018,25.49025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/14/2018,25.42225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/15/2018,25.386
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/16/2018,25.50225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/17/2018,26.467
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/18/2018,26.8825
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/19/2018,26.85
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/20/2018,26.833
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/21/2018,26.51
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/22/2018,26.136
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/23/2018,26.13025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/24/2018,26.1365
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/25/2018,26.15075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/26/2018,25.00125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/27/2018,24.568
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/28/2018,24.30475
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/29/2018,23.9085
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/30/2018,22.95
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",3/31/2018,22.02725
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/1/2018,21.8545
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/2/2018,23.0115
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/3/2018,23.06075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/4/2018,22.88225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/5/2018,22.75425
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/6/2018,22.5715
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/7/2018,21.96725
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/8/2018,21.54025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/9/2018,21.68125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/10/2018,21.67475
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/11/2018,21.35875
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/12/2018,21.0805
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/13/2018,21.40025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/14/2018,21.998
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/15/2018,21.952
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/16/2018,22.0635
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/17/2018,22.3105
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/18/2018,22.52475
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/19/2018,22.74325
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/20/2018,23.32325
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/21/2018,22.7455
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/22/2018,22.925
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/23/2018,23.29325
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/24/2018,23.1625
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/25/2018,23.28075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/26/2018,23.3225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/27/2018,23.4085
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/28/2018,23.80775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/29/2018,23.71375
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",4/30/2018,23.44525
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/1/2018,23.5765
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/2/2018,23.53125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/3/2018,23.4695
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/4/2018,23.52925
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/5/2018,24.065
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/6/2018,24.103
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/7/2018,24.027
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/8/2018,24.36975
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/9/2018,24.317
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/10/2018,24.15
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/11/2018,24.1345
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/12/2018,23.996
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/13/2018,23.63725
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/14/2018,23.6785
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/15/2018,23.08425
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/16/2018,22.2245
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/17/2018,22.3555
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/18/2018,22.66625
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/19/2018,22.69425
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/20/2018,22.50625
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/21/2018,22.546
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/22/2018,22.4655
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/23/2018,22.38475
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/24/2018,22.5015
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/25/2018,22.73775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/26/2018,22.69875
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/27/2018,22.72725
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/28/2018,22.931
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/29/2018,23.05175
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/30/2018,23.00625
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",5/31/2018,23.0665
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/1/2018,22.66225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/2/2018,22.54525
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/3/2018,22.55575
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/4/2018,22.59075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/5/2018,22.41325
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/6/2018,22.2265
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/7/2018,22.359
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/8/2018,22.51125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/9/2018,23.134
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/10/2018,23.318
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/11/2018,23.23925
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/12/2018,23.1875
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/13/2018,24.60625
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/14/2018,24.9325
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/15/2018,24.921
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/16/2018,24.9015
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/17/2018,24.716
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/18/2018,24.75025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/19/2018,23.5405
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/20/2018,23.44225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/21/2018,23.20375
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/22/2018,22.6565
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/23/2018,22.79925
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/24/2018,22.764
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/25/2018,22.61025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/26/2018,22.8655
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/27/2018,23.27375
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/28/2018,24.125
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/29/2018,23.98075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",6/30/2018,23.847
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/1/2018,23.72825
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/2/2018,23.423
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/3/2018,23.5515
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/4/2018,23.513
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/5/2018,23.3225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/6/2018,23.21675
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/7/2018,23.2015
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/8/2018,23.20875
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/9/2018,22.7655
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/10/2018,22.26925
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/11/2018,22.472
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/12/2018,22.77175
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/13/2018,22.93825
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/14/2018,22.91225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/15/2018,22.53775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/16/2018,22.21775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/17/2018,21.94725
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/18/2018,21.713
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/19/2018,21.64775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/20/2018,21.6845
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/21/2018,21.75575
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/22/2018,21.436
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/23/2018,21.4815
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/24/2018,21.4815
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/25/2018,21.6445
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/26/2018,22.023
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/27/2018,21.89425
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/28/2018,21.8385
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/29/2018,21.95775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/30/2018,21.98625
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",7/31/2018,21.31075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/1/2018,20.973
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/2/2018,20.87775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/3/2018,20.89025
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/4/2018,21.14975
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/5/2018,21.25075
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/6/2018,21.1935
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/7/2018,21.269
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/8/2018,21.24725
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/9/2018,21.311
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/10/2018,21.343
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/11/2018,21.29175
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/12/2018,21.09775
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/13/2018,21.211
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/14/2018,20.99325
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/15/2018,21.1215
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/16/2018,21.02225
Fernandina,Punta_Espinosa,Espi,-0.270361,-91.435833,"(-0.27, -0.28)","(-91.40, -91.41)",8/17/2018,20.984
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/17/2017,20.3395
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/18/2017,20.2225
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/19/2017,19.996
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/20/2017,19.9145
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/21/2017,19.67675
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/22/2017,19.743
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/23/2017,19.81275
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/24/2017,19.59875
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/25/2017,19.418
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/26/2017,18.73925
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/27/2017,18.6995
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/28/2017,19.25875
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/29/2017,19.53475
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/30/2017,19.53575
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",8/31/2017,19.65575
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/1/2017,19.8475
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/2/2017,19.814
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/3/2017,19.48075
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/4/2017,19.18875
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/5/2017,19.06925
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/6/2017,19.06075
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/7/2017,19.604
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/8/2017,19.991
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/9/2017,19.46175
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/10/2017,19.54725
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/11/2017,19.786
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/12/2017,19.61475
Fernandina,Cabo_Douglas,Doug,-0.301639,-91.652861,"(-0.30, -0.31)","(-91.70, -91.71)",9/13/2017,19.63225
