t,temp,Location
5/18/2018 1:37,19.793,Espi
5/18/2018 2:07,19.484,Espi
5/18/2018 2:37,19.389,Espi
5/18/2018 3:07,19.341,Espi
5/18/2018 3:37,19.318,Espi
5/18/2018 4:07,19.508,Espi
5/18/2018 4:37,19.484,Espi
5/18/2018 5:07,19.222,Espi
5/18/2018 5:37,19.151,Espi
5/18/2018 6:07,18.961,Espi
5/18/2018 6:37,18.961,Espi
5/18/2018 7:07,18.985,Espi
5/18/2018 7:37,19.056,Espi
5/18/2018 8:07,19.199,Espi
5/18/2018 8:37,19.722,Espi
5/18/2018 9:07,19.817,Espi
5/18/2018 9:37,19.603,Espi
5/18/2018 10:07,19.698,Espi
5/18/2018 10:37,19.508,Espi
5/18/2018 11:07,19.413,Espi
5/18/2018 11:37,19.436,Espi
5/18/2018 12:07,19.46,Espi
5/18/2018 12:37,19.484,Espi
5/18/2018 13:07,19.508,Espi
5/18/2018 13:37,19.555,Espi
5/18/2018 14:07,19.46,Espi
5/18/2018 14:37,19.246,Espi
5/18/2018 15:07,19.222,Espi
5/18/2018 15:37,19.175,Espi
5/18/2018 16:07,19.199,Espi
5/18/2018 16:37,19.127,Espi
5/18/2018 17:07,19.151,Espi
5/18/2018 17:37,19.151,Espi
5/18/2018 18:07,19.103,Espi
5/18/2018 18:37,18.723,Espi
5/18/2018 19:07,18.699,Espi
5/18/2018 19:37,18.747,Espi
5/18/2018 20:07,18.794,Espi
5/18/2018 20:37,18.794,Espi
5/18/2018 21:07,18.842,Espi
5/18/2018 21:37,18.913,Espi
5/18/2018 22:07,19.008,Espi
5/18/2018 22:37,18.889,Espi
5/18/2018 23:07,18.866,Espi
5/18/2018 23:37,18.913,Espi
5/19/2018 0:07,19.032,Espi
5/19/2018 0:37,19.008,Espi
5/19/2018 1:07,18.985,Espi
5/19/2018 1:37,19.008,Espi
5/19/2018 2:07,19.127,Espi
5/19/2018 2:37,20.198,Espi
5/19/2018 3:07,19.96,Espi
5/19/2018 3:37,19.793,Espi
5/19/2018 4:07,19.627,Espi
5/19/2018 4:37,19.246,Espi
5/19/2018 5:07,19.222,Espi
5/19/2018 5:37,19.341,Espi
5/19/2018 6:07,19.08,Espi
5/19/2018 6:37,19.127,Espi
5/19/2018 7:07,19.318,Espi
5/19/2018 7:37,19.436,Espi
5/19/2018 8:07,19.294,Espi
5/19/2018 8:37,19.341,Espi
5/19/2018 9:07,18.675,Espi
5/19/2018 9:37,19.127,Espi
5/19/2018 10:07,19.103,Espi
5/19/2018 10:37,19.246,Espi
5/19/2018 11:07,19.318,Espi
5/19/2018 11:37,19.341,Espi
5/19/2018 12:07,19.413,Espi
5/19/2018 12:37,18.961,Espi
5/19/2018 13:07,19.793,Espi
5/19/2018 13:37,19.651,Espi
5/19/2018 14:07,20.079,Espi
5/19/2018 14:37,20.293,Espi
5/19/2018 15:07,20.055,Espi
5/19/2018 15:37,19.96,Espi
5/19/2018 16:07,19.793,Espi
5/19/2018 16:37,19.865,Espi
5/19/2018 17:07,19.46,Espi
5/19/2018 17:37,19.222,Espi
5/19/2018 18:07,18.961,Espi
5/19/2018 18:37,19.08,Espi
5/19/2018 19:07,19.413,Espi
5/19/2018 19:37,19.246,Espi
5/19/2018 20:07,19.555,Espi
5/19/2018 20:37,19.532,Espi
5/19/2018 21:07,19.436,Espi
5/19/2018 21:37,19.532,Espi
5/19/2018 22:07,19.532,Espi
5/19/2018 22:37,19.698,Espi
5/19/2018 23:07,19.651,Espi
5/19/2018 23:37,19.532,Espi
5/20/2018 0:07,19.46,Espi
5/20/2018 0:37,19.603,Espi
5/20/2018 1:07,19.532,Espi
5/20/2018 1:37,19.532,Espi
5/20/2018 2:07,19.865,Espi
5/20/2018 2:37,19.841,Espi
5/20/2018 3:07,19.841,Espi
5/20/2018 3:37,19.746,Espi
5/20/2018 4:07,19.722,Espi
5/20/2018 4:37,19.674,Espi
5/20/2018 5:07,19.532,Espi
5/20/2018 5:37,19.746,Espi
5/20/2018 6:07,19.484,Espi
5/20/2018 6:37,19.46,Espi
5/20/2018 7:07,19.579,Espi
5/20/2018 7:37,19.651,Espi
5/20/2018 8:07,19.603,Espi
5/20/2018 8:37,19.603,Espi
5/20/2018 9:07,19.674,Espi
5/20/2018 9:37,19.674,Espi
5/20/2018 10:07,19.674,Espi
5/20/2018 10:37,19.722,Espi
5/20/2018 11:07,19.698,Espi
5/20/2018 11:37,19.674,Espi
5/20/2018 12:07,19.651,Espi
5/20/2018 12:37,19.651,Espi
5/20/2018 13:07,19.627,Espi
5/20/2018 13:37,19.651,Espi
5/20/2018 14:07,19.627,Espi
5/20/2018 14:37,19.627,Espi
5/20/2018 15:07,19.627,Espi
5/20/2018 15:37,19.651,Espi
5/20/2018 16:07,19.603,Espi
5/20/2018 16:37,19.579,Espi
5/20/2018 17:07,19.579,Espi
5/20/2018 17:37,19.532,Espi
5/20/2018 18:07,19.555,Espi
5/20/2018 18:37,19.532,Espi
5/20/2018 19:07,19.508,Espi
5/20/2018 19:37,19.484,Espi
5/20/2018 20:07,19.46,Espi
5/20/2018 20:37,19.46,Espi
5/20/2018 21:07,18.985,Espi
5/20/2018 21:37,18.937,Espi
5/20/2018 22:07,18.889,Espi
5/20/2018 22:37,18.842,Espi
5/20/2018 23:07,18.842,Espi
5/20/2018 23:37,18.842,Espi
5/21/2018 0:07,18.818,Espi
5/21/2018 0:37,18.866,Espi
5/21/2018 1:07,18.866,Espi
5/21/2018 1:37,18.937,Espi
5/21/2018 2:07,19.246,Espi
5/21/2018 2:37,19.151,Espi
5/21/2018 3:07,19.294,Espi
5/21/2018 3:37,19.96,Espi
5/21/2018 4:07,20.841,Espi
5/21/2018 4:37,20.77,Espi
5/21/2018 5:07,20.793,Espi
5/21/2018 5:37,21.223,Espi
5/21/2018 6:07,21.27,Espi
5/21/2018 6:37,20.77,Espi
5/21/2018 7:07,20.817,Espi
5/21/2018 7:37,21.223,Espi
5/21/2018 8:07,21.079,Espi
5/21/2018 8:37,19.77,Espi
5/21/2018 9:07,20.579,Espi
5/21/2018 9:37,19.936,Espi
5/21/2018 10:07,19.793,Espi
5/21/2018 10:37,19.341,Espi
5/21/2018 11:07,19.199,Espi
5/21/2018 11:37,19.199,Espi
5/21/2018 12:07,19.246,Espi
5/21/2018 12:37,19.27,Espi
5/21/2018 13:07,20.293,Espi
5/21/2018 13:37,20.031,Espi
5/21/2018 14:07,19.912,Espi
5/21/2018 14:37,20.436,Espi
5/21/2018 15:07,21.772,Espi
5/21/2018 15:37,22.298,Espi
5/21/2018 16:07,22.058,Espi
5/21/2018 16:37,20.96,Espi
5/21/2018 17:07,20.698,Espi
5/21/2018 17:37,22.274,Espi
5/21/2018 18:07,21.318,Espi
5/21/2018 18:37,21.366,Espi
5/21/2018 19:07,20.317,Espi
5/21/2018 19:37,19.603,Espi
5/21/2018 20:07,19.389,Espi
5/21/2018 20:37,19.341,Espi
5/21/2018 21:07,19.341,Espi
5/21/2018 21:37,19.365,Espi
5/21/2018 22:07,19.365,Espi
5/21/2018 22:37,19.389,Espi
5/21/2018 23:07,19.389,Espi
5/21/2018 23:37,19.389,Espi
5/22/2018 0:07,19.389,Espi
5/22/2018 0:37,19.389,Espi
5/22/2018 1:07,19.888,Espi
5/22/2018 1:37,19.888,Espi
5/22/2018 2:07,20.674,Espi
5/22/2018 2:37,21.008,Espi
5/22/2018 3:07,20.889,Espi
5/22/2018 3:37,21.151,Espi
5/22/2018 4:07,21.008,Espi
5/22/2018 4:37,20.793,Espi
5/22/2018 5:07,20.627,Espi
5/22/2018 5:37,21.199,Espi
5/22/2018 6:07,21.103,Espi
5/22/2018 6:37,20.388,Espi
5/22/2018 7:07,20.007,Espi
5/22/2018 7:37,19.912,Espi
5/22/2018 8:07,20.412,Espi
5/22/2018 8:37,20.079,Espi
5/22/2018 9:07,20.531,Espi
5/22/2018 9:37,19.984,Espi
5/22/2018 10:07,19.698,Espi
5/22/2018 10:37,19.698,Espi
5/22/2018 11:07,20.388,Espi
5/22/2018 11:37,20.365,Espi
5/22/2018 12:07,19.936,Espi
5/22/2018 12:37,19.984,Espi
5/22/2018 13:07,20.531,Espi
5/22/2018 13:37,21.032,Espi
5/22/2018 14:07,20.698,Espi
5/22/2018 14:37,20.079,Espi
5/22/2018 15:07,21.294,Espi
5/22/2018 15:37,20.46,Espi
5/22/2018 16:07,20.126,Espi
5/22/2018 16:37,21.008,Espi
5/22/2018 17:07,21.413,Espi
5/22/2018 17:37,21.676,Espi
5/22/2018 18:07,21.533,Espi
5/22/2018 18:37,20.793,Espi
5/22/2018 19:07,20.555,Espi
5/22/2018 19:37,21.175,Espi
5/22/2018 20:07,20.793,Espi
5/22/2018 20:37,20.412,Espi
5/22/2018 21:07,20.555,Espi
5/22/2018 21:37,20.746,Espi
5/22/2018 22:07,20.865,Espi
5/22/2018 22:37,20.674,Espi
5/22/2018 23:07,20.507,Espi
5/22/2018 23:37,20.484,Espi
5/23/2018 0:07,20.865,Espi
5/23/2018 0:37,20.674,Espi
5/23/2018 1:07,20.579,Espi
5/23/2018 1:37,20.317,Espi
5/23/2018 2:07,20.174,Espi
5/23/2018 2:37,19.841,Espi
5/23/2018 3:07,20.317,Espi
5/23/2018 3:37,20.96,Espi
5/23/2018 4:07,20.913,Espi
5/23/2018 4:37,20.984,Espi
5/23/2018 5:07,20.889,Espi
5/23/2018 5:37,19.341,Espi
5/23/2018 6:07,20.031,Espi
5/23/2018 6:37,20.913,Espi
5/23/2018 7:07,20.555,Espi
5/23/2018 7:37,20.674,Espi
5/23/2018 8:07,20.317,Espi
5/23/2018 8:37,19.579,Espi
5/23/2018 9:07,19.056,Espi
5/23/2018 9:37,19.199,Espi
5/23/2018 10:07,20.055,Espi
5/23/2018 10:37,19.27,Espi
5/23/2018 11:07,19.365,Espi
5/23/2018 11:37,19.413,Espi
5/23/2018 12:07,19.341,Espi
5/23/2018 12:37,19.246,Espi
5/23/2018 13:07,19.27,Espi
5/23/2018 13:37,19.27,Espi
5/23/2018 14:07,19.032,Espi
5/23/2018 14:37,20.079,Espi
5/23/2018 15:07,19.627,Espi
5/23/2018 15:37,20.031,Espi
5/23/2018 16:07,20.46,Espi
5/23/2018 16:37,19.651,Espi
5/23/2018 17:07,19.746,Espi
5/23/2018 17:37,19.841,Espi
5/23/2018 18:07,20.079,Espi
5/23/2018 18:37,20.007,Espi
5/23/2018 19:07,20.007,Espi
5/23/2018 19:37,20.293,Espi
5/23/2018 20:07,20.293,Espi
5/23/2018 20:37,20.031,Espi
5/23/2018 21:07,19.841,Espi
5/23/2018 21:37,20.103,Espi
5/23/2018 22:07,20.365,Espi
5/23/2018 22:37,19.674,Espi
5/23/2018 23:07,19.651,Espi
5/23/2018 23:37,19.627,Espi
5/24/2018 0:07,19.579,Espi
5/24/2018 0:37,20.507,Espi
5/24/2018 1:07,20.913,Espi
5/24/2018 1:37,20.627,Espi
5/24/2018 2:07,20.817,Espi
5/24/2018 2:37,20.746,Espi
5/24/2018 3:07,20.746,Espi
5/24/2018 3:37,21.151,Espi
5/24/2018 4:07,21.437,Espi
5/24/2018 4:37,21.461,Espi
5/24/2018 5:07,21.557,Espi
5/24/2018 5:37,21.581,Espi
5/24/2018 6:07,21.581,Espi
5/24/2018 6:37,21.557,Espi
5/24/2018 7:07,21.581,Espi
5/24/2018 7:37,21.557,Espi
5/24/2018 8:07,21.557,Espi
5/24/2018 8:37,21.557,Espi
5/24/2018 9:07,21.199,Espi
5/24/2018 9:37,20.865,Espi
5/24/2018 10:07,20.865,Espi
5/24/2018 10:37,21.604,Espi
5/24/2018 11:07,21.557,Espi
5/24/2018 11:37,21.437,Espi
5/24/2018 12:07,21.223,Espi
5/24/2018 12:37,21.103,Espi
5/24/2018 13:07,20.746,Espi
5/24/2018 13:37,20.627,Espi
5/24/2018 14:07,20.222,Espi
5/24/2018 14:37,21.604,Espi
5/24/2018 15:07,20.817,Espi
5/24/2018 15:37,21.318,Espi
5/24/2018 16:07,21.294,Espi
5/24/2018 16:37,21.294,Espi
5/24/2018 17:07,21.366,Espi
5/24/2018 17:37,21.819,Espi
5/24/2018 18:07,21.939,Espi
5/24/2018 18:37,21.891,Espi
5/24/2018 19:07,21.915,Espi
5/24/2018 19:37,21.915,Espi
5/24/2018 20:07,21.628,Espi
5/24/2018 20:37,21.079,Espi
5/24/2018 21:07,20.96,Espi
5/24/2018 21:37,20.936,Espi
5/24/2018 22:07,20.841,Espi
5/24/2018 22:37,20.817,Espi
5/24/2018 23:07,20.722,Espi
5/24/2018 23:37,20.674,Espi
5/25/2018 0:07,21.437,Espi
5/25/2018 0:37,21.748,Espi
5/25/2018 1:07,21.7,Espi
5/25/2018 1:37,21.676,Espi
5/25/2018 2:07,21.987,Espi
5/25/2018 2:37,22.011,Espi
5/25/2018 3:07,22.13,Espi
5/25/2018 3:37,22.25,Espi
5/25/2018 4:07,22.226,Espi
5/25/2018 4:37,22.25,Espi
5/25/2018 5:07,22.25,Espi
5/25/2018 5:37,22.274,Espi
5/25/2018 6:07,22.25,Espi
5/25/2018 6:37,22.345,Espi
5/25/2018 7:07,22.345,Espi
5/25/2018 7:37,22.058,Espi
5/25/2018 8:07,21.963,Espi
5/25/2018 8:37,21.987,Espi
5/25/2018 9:07,21.987,Espi
5/25/2018 9:37,21.795,Espi
5/25/2018 10:07,21.724,Espi
5/25/2018 10:37,21.819,Espi
5/25/2018 11:07,21.27,Espi
5/25/2018 11:37,21.223,Espi
5/25/2018 12:07,20.865,Espi
5/25/2018 12:37,20.913,Espi
5/25/2018 13:07,21.032,Espi
5/25/2018 13:37,21.127,Espi
5/25/2018 14:07,21.103,Espi
5/25/2018 14:37,21.079,Espi
5/25/2018 15:07,21.294,Espi
5/25/2018 15:37,21.39,Espi
5/25/2018 16:07,21.485,Espi
5/25/2018 16:37,21.509,Espi
5/25/2018 17:07,22.465,Espi
5/25/2018 17:37,22.202,Espi
5/25/2018 18:07,21.939,Espi
5/25/2018 18:37,21.772,Espi
5/25/2018 19:07,21.676,Espi
5/25/2018 19:37,21.581,Espi
5/25/2018 20:07,21.533,Espi
5/25/2018 20:37,21.461,Espi
5/25/2018 21:07,21.342,Espi
5/25/2018 21:37,21.509,Espi
5/25/2018 22:07,21.437,Espi
5/25/2018 22:37,21.533,Espi
5/25/2018 23:07,21.103,Espi
5/25/2018 23:37,20.817,Espi
5/26/2018 0:07,21.056,Espi
5/26/2018 0:37,20.484,Espi
5/26/2018 1:07,20.96,Espi
5/26/2018 1:37,20.436,Espi
5/26/2018 2:07,21.008,Espi
5/26/2018 2:37,20.341,Espi
5/26/2018 3:07,20.865,Espi
5/26/2018 3:37,18.889,Espi
5/26/2018 4:07,18.937,Espi
5/26/2018 4:37,21.342,Espi
5/26/2018 5:07,21.294,Espi
5/26/2018 5:37,21.27,Espi
5/26/2018 6:07,20.865,Espi
5/26/2018 6:37,21.008,Espi
5/26/2018 7:07,20.913,Espi
5/26/2018 7:37,20.793,Espi
5/26/2018 8:07,20.841,Espi
5/26/2018 8:37,21.294,Espi
5/26/2018 9:07,21.39,Espi
5/26/2018 9:37,21.27,Espi
5/26/2018 10:07,21.223,Espi
5/26/2018 10:37,21.032,Espi
5/26/2018 11:07,21.103,Espi
5/26/2018 11:37,21.27,Espi
5/26/2018 12:07,21.342,Espi
5/26/2018 12:37,20.627,Espi
5/26/2018 13:07,21.175,Espi
5/26/2018 13:37,20.77,Espi
5/26/2018 14:07,20.698,Espi
5/26/2018 14:37,21.223,Espi
5/26/2018 15:07,21.199,Espi
5/26/2018 15:37,21.437,Espi
5/26/2018 16:07,21.7,Espi
5/26/2018 16:37,22.321,Espi
5/26/2018 17:07,22.585,Espi
5/26/2018 17:37,22.561,Espi
5/26/2018 18:07,22.8,Espi
5/26/2018 18:37,22.8,Espi
5/26/2018 19:07,22.824,Espi
5/26/2018 19:37,22.441,Espi
5/26/2018 20:07,22.298,Espi
5/26/2018 20:37,22.13,Espi
5/26/2018 21:07,22.178,Espi
5/26/2018 21:37,22.011,Espi
5/26/2018 22:07,21.867,Espi
5/26/2018 22:37,21.294,Espi
5/26/2018 23:07,21.581,Espi
5/26/2018 23:37,21.39,Espi
5/27/2018 0:07,21.032,Espi
5/27/2018 0:37,20.841,Espi
5/27/2018 1:07,20.698,Espi
5/27/2018 1:37,21.533,Espi
5/27/2018 2:07,21.843,Espi
5/27/2018 2:37,22.226,Espi
5/27/2018 3:07,21.557,Espi
5/27/2018 3:37,21.819,Espi
5/27/2018 4:07,21.724,Espi
5/27/2018 4:37,21.628,Espi
5/27/2018 5:07,21.748,Espi
5/27/2018 5:37,21.772,Espi
5/27/2018 6:07,21.915,Espi
5/27/2018 6:37,21.939,Espi
5/27/2018 7:07,21.963,Espi
5/27/2018 7:37,22.082,Espi
5/27/2018 8:07,22.298,Espi
5/27/2018 8:37,22.369,Espi
5/27/2018 9:07,22.441,Espi
5/27/2018 9:37,22.465,Espi
5/27/2018 10:07,22.441,Espi
5/27/2018 10:37,22.369,Espi
5/27/2018 11:07,21.748,Espi
5/27/2018 11:37,21.915,Espi
5/27/2018 12:07,21.485,Espi
5/27/2018 12:37,22.753,Espi
5/27/2018 13:07,22.657,Espi
5/27/2018 13:37,22.944,Espi
5/27/2018 14:07,23.088,Espi
5/27/2018 14:37,22.944,Espi
5/27/2018 15:07,22.776,Espi
5/27/2018 15:37,22.729,Espi
5/27/2018 16:07,22.393,Espi
5/27/2018 16:37,20.77,Espi
5/27/2018 17:07,20.841,Espi
5/27/2018 17:37,20.627,Espi
5/27/2018 18:07,20.77,Espi
5/27/2018 18:37,20.627,Espi
5/27/2018 19:07,21.103,Espi
5/27/2018 19:37,21.342,Espi
5/27/2018 20:07,21.246,Espi
5/27/2018 20:37,21.939,Espi
5/27/2018 21:07,21.39,Espi
5/27/2018 21:37,22.202,Espi
5/27/2018 22:07,22.011,Espi
5/27/2018 22:37,22.011,Espi
5/27/2018 23:07,21.795,Espi
5/27/2018 23:37,21.342,Espi
5/28/2018 0:07,21.127,Espi
5/28/2018 0:37,21.032,Espi
5/28/2018 1:07,20.865,Espi
5/28/2018 1:37,20.77,Espi
5/28/2018 2:07,20.603,Espi
5/28/2018 2:37,20.674,Espi
5/28/2018 3:07,20.674,Espi
5/28/2018 3:37,20.603,Espi
5/28/2018 4:07,20.627,Espi
5/28/2018 4:37,20.603,Espi
5/28/2018 5:07,20.627,Espi
5/28/2018 5:37,20.555,Espi
5/28/2018 6:07,20.484,Espi
5/28/2018 6:37,20.484,Espi
5/28/2018 7:07,20.484,Espi
5/28/2018 7:37,20.507,Espi
5/28/2018 8:07,20.531,Espi
5/28/2018 8:37,20.579,Espi
5/28/2018 9:07,20.65,Espi
5/28/2018 9:37,20.65,Espi
5/28/2018 10:07,20.698,Espi
5/28/2018 10:37,20.722,Espi
5/28/2018 11:07,20.722,Espi
5/28/2018 11:37,20.746,Espi
5/28/2018 12:07,20.674,Espi
5/28/2018 12:37,20.674,Espi
5/28/2018 13:07,20.698,Espi
5/28/2018 13:37,21.103,Espi
5/28/2018 14:07,20.96,Espi
5/28/2018 14:37,20.817,Espi
5/28/2018 15:07,20.65,Espi
5/28/2018 15:37,20.603,Espi
5/28/2018 16:07,20.674,Espi
5/28/2018 16:37,20.65,Espi
5/28/2018 17:07,20.65,Espi
5/28/2018 17:37,20.674,Espi
5/28/2018 18:07,20.746,Espi
5/28/2018 18:37,20.674,Espi
5/28/2018 19:07,20.746,Espi
5/28/2018 19:37,20.841,Espi
5/28/2018 20:07,20.984,Espi
5/28/2018 20:37,20.936,Espi
5/28/2018 21:07,20.984,Espi
5/28/2018 21:37,21.533,Espi
5/28/2018 22:07,21.891,Espi
5/28/2018 22:37,22.034,Espi
5/28/2018 23:07,21.987,Espi
5/28/2018 23:37,21.915,Espi
5/29/2018 0:07,22.034,Espi
5/29/2018 0:37,22.106,Espi
5/29/2018 1:07,21.843,Espi
5/29/2018 1:37,21.676,Espi
5/29/2018 2:07,21.581,Espi
5/29/2018 2:37,21.604,Espi
5/29/2018 3:07,21.246,Espi
5/29/2018 3:37,21.127,Espi
5/29/2018 4:07,21.39,Espi
5/29/2018 4:37,21.485,Espi
5/29/2018 5:07,21.557,Espi
5/29/2018 5:37,21.628,Espi
5/29/2018 6:07,21.533,Espi
5/29/2018 6:37,21.533,Espi
5/29/2018 7:07,21.581,Espi
5/29/2018 7:37,21.628,Espi
5/29/2018 8:07,21.581,Espi
5/29/2018 8:37,21.604,Espi
5/29/2018 9:07,21.604,Espi
5/29/2018 9:37,21.628,Espi
5/29/2018 10:07,21.7,Espi
5/29/2018 10:37,21.819,Espi
5/29/2018 11:07,21.963,Espi
5/29/2018 11:37,22.034,Espi
5/29/2018 12:07,21.987,Espi
5/29/2018 12:37,21.939,Espi
5/29/2018 13:07,21.963,Espi
5/29/2018 13:37,21.963,Espi
5/29/2018 14:07,21.987,Espi
5/29/2018 14:37,21.604,Espi
5/29/2018 15:07,21.652,Espi
5/29/2018 15:37,21.724,Espi
5/29/2018 16:07,21.819,Espi
5/29/2018 16:37,21.843,Espi
5/29/2018 17:07,21.987,Espi
5/29/2018 17:37,22.226,Espi
5/29/2018 18:07,22.226,Espi
5/29/2018 18:37,22.034,Espi
5/29/2018 19:07,22.178,Espi
5/29/2018 19:37,22.25,Espi
5/29/2018 20:07,22.202,Espi
5/29/2018 20:37,22.25,Espi
5/29/2018 21:07,22.25,Espi
5/29/2018 21:37,22.345,Espi
5/29/2018 22:07,21.987,Espi
5/29/2018 22:37,21.891,Espi
5/29/2018 23:07,22.058,Espi
5/29/2018 23:37,21.724,Espi
5/30/2018 0:07,22.034,Espi
5/30/2018 0:37,21.485,Espi
5/30/2018 1:07,21.437,Espi
5/30/2018 1:37,22.058,Espi
5/30/2018 2:07,22.154,Espi
5/30/2018 2:37,21.27,Espi
5/30/2018 3:07,21.461,Espi
5/30/2018 3:37,21.987,Espi
5/30/2018 4:07,21.939,Espi
5/30/2018 4:37,21.867,Espi
5/30/2018 5:07,21.294,Espi
5/30/2018 5:37,21.27,Espi
5/30/2018 6:07,21.39,Espi
5/30/2018 6:37,21.533,Espi
5/30/2018 7:07,21.533,Espi
5/30/2018 7:37,21.533,Espi
5/30/2018 8:07,21.557,Espi
5/30/2018 8:37,21.748,Espi
5/30/2018 9:07,21.819,Espi
5/30/2018 9:37,22.034,Espi
5/30/2018 10:07,22.106,Espi
5/30/2018 10:37,22.034,Espi
5/30/2018 11:07,22.011,Espi
5/30/2018 11:37,21.843,Espi
5/30/2018 12:07,21.533,Espi
5/30/2018 12:37,21.891,Espi
5/30/2018 13:07,22.106,Espi
5/30/2018 13:37,22.058,Espi
5/30/2018 14:07,22.25,Espi
5/30/2018 14:37,22.274,Espi
5/30/2018 15:07,22.25,Espi
5/30/2018 15:37,22.202,Espi
5/30/2018 16:07,22.202,Espi
5/30/2018 16:37,22.178,Espi
5/30/2018 17:07,22.178,Espi
5/30/2018 17:37,22.154,Espi
5/30/2018 18:07,22.13,Espi
5/30/2018 18:37,22.226,Espi
5/30/2018 19:07,22.154,Espi
5/30/2018 19:37,22.226,Espi
5/30/2018 20:07,22.034,Espi
5/30/2018 20:37,22.106,Espi
5/30/2018 21:07,22.13,Espi
5/30/2018 21:37,22.011,Espi
5/30/2018 22:07,21.987,Espi
5/30/2018 22:37,21.915,Espi
5/30/2018 23:07,21.342,Espi
5/30/2018 23:37,21.772,Espi
5/31/2018 0:07,22.011,Espi
5/31/2018 0:37,21.963,Espi
5/31/2018 1:07,22.082,Espi
5/31/2018 1:37,22.106,Espi
5/31/2018 2:07,22.106,Espi
5/31/2018 2:37,21.581,Espi
5/31/2018 3:07,21.819,Espi
5/31/2018 3:37,21.485,Espi
5/31/2018 4:07,21.342,Espi
5/31/2018 4:37,21.39,Espi
5/31/2018 5:07,21.795,Espi
5/31/2018 5:37,22.202,Espi
5/31/2018 6:07,21.199,Espi
5/31/2018 6:37,21.485,Espi
5/31/2018 7:07,21.843,Espi
5/31/2018 7:37,21.843,Espi
5/31/2018 8:07,21.604,Espi
5/31/2018 8:37,21.843,Espi
5/31/2018 9:07,21.915,Espi
5/31/2018 9:37,21.891,Espi
5/31/2018 10:07,21.915,Espi
5/31/2018 10:37,21.987,Espi
5/31/2018 11:07,21.987,Espi
5/31/2018 11:37,21.795,Espi
5/31/2018 12:07,21.628,Espi
5/31/2018 12:37,21.724,Espi
5/31/2018 13:07,21.485,Espi
5/31/2018 13:37,21.724,Espi
5/31/2018 14:07,20.674,Espi
5/31/2018 14:37,22.13,Espi
5/31/2018 15:07,21.748,Espi
5/31/2018 15:37,21.199,Espi
5/31/2018 16:07,21.199,Espi
5/31/2018 16:37,21.366,Espi
5/31/2018 17:07,21.7,Espi
5/31/2018 17:37,21.485,Espi
5/31/2018 18:07,21.724,Espi
5/31/2018 18:37,21.676,Espi
5/31/2018 19:07,21.748,Espi
5/31/2018 19:37,21.676,Espi
5/31/2018 20:07,21.652,Espi
5/31/2018 20:37,21.676,Espi
5/31/2018 21:07,21.557,Espi
5/31/2018 21:37,21.557,Espi
5/31/2018 22:07,21.557,Espi
5/31/2018 22:37,21.604,Espi
5/31/2018 23:07,21.604,Espi
5/31/2018 23:37,21.604,Espi
6/1/2018 0:07,21.318,Espi
6/1/2018 0:37,20.817,Espi
6/1/2018 1:07,21.008,Espi
6/1/2018 1:37,21.294,Espi
6/1/2018 2:07,21.127,Espi
6/1/2018 2:37,20.984,Espi
6/1/2018 3:07,20.889,Espi
6/1/2018 3:37,20.817,Espi
6/1/2018 4:07,20.674,Espi
6/1/2018 4:37,20.674,Espi
6/1/2018 5:07,20.746,Espi
6/1/2018 5:37,20.77,Espi
6/1/2018 6:07,20.698,Espi
6/1/2018 6:37,20.793,Espi
6/1/2018 7:07,20.77,Espi
6/1/2018 7:37,20.793,Espi
6/1/2018 8:07,20.865,Espi
6/1/2018 8:37,21.151,Espi
6/1/2018 9:07,20.746,Espi
6/1/2018 9:37,21.175,Espi
6/1/2018 10:07,21.533,Espi
6/1/2018 10:37,21.509,Espi
6/1/2018 11:07,21.509,Espi
6/1/2018 11:37,21.533,Espi
6/1/2018 12:07,21.628,Espi
6/1/2018 12:37,21.246,Espi
6/1/2018 13:07,21.318,Espi
6/1/2018 13:37,21.318,Espi
6/1/2018 14:07,20.674,Espi
6/1/2018 14:37,20.65,Espi
6/1/2018 15:07,20.531,Espi
6/1/2018 15:37,20.555,Espi
6/1/2018 16:07,20.436,Espi
6/1/2018 16:37,20.484,Espi
6/1/2018 17:07,20.412,Espi
6/1/2018 17:37,20.126,Espi
6/1/2018 18:07,19.555,Espi
6/1/2018 18:37,19.555,Espi
6/1/2018 19:07,19.484,Espi
6/1/2018 19:37,20.055,Espi
6/1/2018 20:07,20.293,Espi
6/1/2018 20:37,20.198,Espi
6/1/2018 21:07,19.389,Espi
6/1/2018 21:37,20.031,Espi
6/1/2018 22:07,19.722,Espi
6/1/2018 22:37,19.77,Espi
6/1/2018 23:07,19.817,Espi
6/1/2018 23:37,19.674,Espi
6/2/2018 0:07,19.722,Espi
6/2/2018 0:37,19.746,Espi
6/2/2018 1:07,20.103,Espi
6/2/2018 1:37,19.888,Espi
6/2/2018 2:07,19.793,Espi
6/2/2018 2:37,19.96,Espi
6/2/2018 3:07,19.984,Espi
6/2/2018 3:37,19.96,Espi
6/2/2018 4:07,20.007,Espi
6/2/2018 4:37,20.031,Espi
6/2/2018 5:07,20.031,Espi
6/2/2018 5:37,19.912,Espi
6/2/2018 6:07,19.96,Espi
6/2/2018 6:37,19.698,Espi
6/2/2018 7:07,19.603,Espi
6/2/2018 7:37,19.817,Espi
6/2/2018 8:07,19.579,Espi
6/2/2018 8:37,19.555,Espi
6/2/2018 9:07,19.698,Espi
